ID,word,nugget,argument
8108,a,I-Ransom,O
8108,ransom,I-Ransom,O
8108,a,O,B-Person
8108,cybercriminal,O,I-Person
8183,paying,B-Ransom,O
8183,the,I-Ransom,O
8183,ransom,I-Ransom,O
8236,paying,B-Ransom,O
8236,the,I-Ransom,O
8236,ransom,I-Ransom,O
8255,paying,B-Ransom,O
8255,any,I-Ransom,O
8255,ransom,I-Ransom,O
2584,50,O,B-Money
2584,million,O,I-Money
6432,100,O,B-Money
6432,200,O,B-Money
939,The,O,B-Organization
939,group,O,I-Organization
939,set,B-Phishing,O
939,up,I-Phishing,O
939,The,O,B-Organization
939,British,O,I-Organization
939,News,O,I-Organization
939,Agency,O,I-Organization
939,lure,B-Phishing,O
939,targets,O,B-Person
2234,gain,B-Databreach,O
2234,access,I-Databreach,O
2234,computers,O,B-Device
2234,private,O,B-PII
2234,social,O,I-PII
2234,accounts,O,I-PII
2922,false,O,B-Capabilities
2922,identities,O,I-Capabilities
2922,the,B-Phishing,O
2922,impersonation,I-Phishing,O
2922,real,O,B-Organization
2922,companies,O,I-Organization
2922,the,O,B-Purpose
2922,insertion,O,I-Purpose
2922,of,O,I-Purpose
2922,malicious,O,I-Purpose
2922,code,O,I-Purpose
2922,watering,O,B-Capabilities
2922,hole,O,I-Capabilities
2922,attacks,O,I-Capabilities
2922,spear,B-Phishing,O
2922,phishing,I-Phishing,O
2922,pretending,B-Phishing,O
2922,to,I-Phishing,O
2922,be,I-Phishing,O
2922,service,O,B-Organization
2922,providers,O,I-Organization
2922,Gmail,O,B-System
2922,Facebook,O,B-System
2922,trick,B-Phishing,O
2922,people,O,B-Person
2922,giving,O,B-Purpose
2922,out,O,I-Purpose
2922,personal,O,I-Purpose
2922,information,O,I-Purpose
3969,creating,B-Phishing,O
3969,legitimate,O,B-Website
3969,website,O,I-Website
3969,details,O,B-Data
3969,agency,O,B-Person
3969,contact,O,B-Data
3969,list,O,I-Data
3969,management,O,B-Person
3969,team,O,I-Person
4554,the,O,B-Website
4554,site,O,I-Website
4554,attract,B-Phishing,O
4554,the,O,B-Person
4554,targets,O,I-Person
4554,infect,O,B-Purpose
4554,them,O,I-Purpose
4554,with,O,I-Purpose
4554,malware,O,I-Purpose
5087,Israeli,O,B-Person
5087,researchers,O,I-Person
5087,Iran,O,B-GPE
5087,the,O,B-GPE
5087,Middle,O,I-GPE
5087,East,O,I-GPE
5087,were,B-Phishing,O
5087,sent,I-Phishing,O
5087,emails,O,B-File
5087,Twitter,O,B-File
5087,direct,O,I-File
5087,messages,O,I-File
5087,accounts,O,B-PII
5087,Jewish,O,B-PII
5087,Israeli,O,I-PII
5087,names,O,I-PII
5530,Messages,O,B-File
5530,coming,B-Phishing,O
5530,from,I-Phishing,O
5530,account,O,B-PII
5530,were,B-Phishing,O
5530,presented,I-Phishing,O
5530,as,I-Phishing,O
5530,if,I-Phishing,O
5530,coming,I-Phishing,O
5530,from,I-Phishing,O
5530,a,O,B-Person
5530,journalist,O,I-Person
5530,political,O,B-Person
5530,researcher,O,I-Person
5530,KNBC,O,B-Organization
5530,News,O,I-Organization
5926,messages,O,B-File
5926,were,B-Phishing,O
5926,presented,I-Phishing,O
5926,as,I-Phishing,O
5926,if,I-Phishing,O
5926,coming,I-Phishing,O
5926,from,I-Phishing,O
5926,an,O,B-Person
5926,Israeli,O,I-Person
5926,political,O,I-Person
5926,researcher,O,I-Person
5926,California,O,B-GPE
5926,an,O,B-Organization
5926,Israeli,O,I-Organization
5926,university,O,I-Organization
6257,message,O,B-File
6257,coming,B-Phishing,O
6257,from,I-Phishing,O
6257,a,O,B-Person
6257,Jewish,O,I-Person
6257,girl,O,I-Person
6257,Iran,O,B-GPE
6625,These,O,B-Capabilities
6625,messages,O,I-Capabilities
6625,often,O,I-Capabilities
6625,linked,O,I-Capabilities
6625,to,O,I-Capabilities
6625,phishing,O,I-Capabilities
6625,pages,O,I-Capabilities
3297,2009,O,B-Time
3297,$,O,B-Money
3297,the,O,B-Organization
3297,Florida,O,I-Organization
3297,Attorney,O,I-Organization
3297,General,O,I-Organization
3297,'s,O,I-Organization
3297,stolen,B-Databreach,O
3297,consumer,O,B-PII
3297,information,O,I-PII
666,You,O,B-Person
666,need,B-Ransom,O
666,to,I-Ransom,O
666,pay,I-Ransom,O
666,us,O,B-Person
666,will,O,B-Capabilities
666,sell,O,I-Capabilities
666,portion,O,I-Capabilities
666,of,O,I-Capabilities
666,your,O,I-Capabilities
666,personal,O,I-Capabilities
666,information,O,I-Capabilities
3777,We,O,B-Person
3777,collect,B-Databreach,O
3777,and,I-Databreach,O
3777,download,I-Databreach,O
3777,your,O,B-PII
3777,personal,O,I-PII
3777,data,O,I-PII
4402,information,O,B-Data
4402,Bank,O,B-PII
4402,accounts,O,I-PII
4402,Credit,O,B-PII
4402,Cards,O,I-PII
4879,We,O,B-Person
4879,collect,B-Databreach,O
4879,data,O,B-Data
4879,friends,O,B-Person
4879,and,O,I-Person
4879,family,O,I-Person
6531,Criminals,O,B-Person
6531,victim,O,B-Person
6531,computer,O,B-Device
6531,lock,O,B-Capabilities
6531,all,O,I-Capabilities
6531,the,O,I-Capabilities
6531,files,O,I-Capabilities
6531,using,O,I-Capabilities
6531,encryption,O,I-Capabilities
6531,software,O,I-Capabilities
6531,exchange,B-Ransom,O
6531,for,I-Ransom,O
6531,a,I-Ransom,O
6531,payment,I-Ransom,O
6817,The,B-Ransom,O
6817,first,I-Ransom,O
6817,ransomware,I-Ransom,O
6817,attack,I-Ransom,O
6817,2013,O,B-Time
7436,The,O,B-Malware
7436,infected,O,I-Malware
7436,app,O,I-Malware
7436,steals,B-Databreach,O
7436,contacts,O,B-Data
7436,SMS,O,B-Data
7436,messages,O,I-Data
7436,user,O,B-Person
7436,device,O,B-Device
7436,asks,O,B-Purpose
7436,for,O,I-Purpose
7436,admin,O,I-Purpose
7436,permissions,O,I-Purpose
7592,the,O,B-Malware
7592,ransomware,O,I-Malware
7592,locks,O,B-Capabilities
7592,the,O,I-Capabilities
7592,device,O,I-Capabilities
7592,displays,B-Ransom,O
7592,message,O,B-File
7592,demanding,B-Ransom,O
7592,payment,I-Ransom,O
7715,The,B-Ransom,O
7715,payment,I-Ransom,O
7715,demanded,I-Ransom,O
7715,0.2,O,B-Money
7715,bitcoin,O,I-Money
7715,$,O,B-Money
8300,the,B-Ransom,O
8300,ransom,I-Ransom,O
8300,"1,000",O,B-Money
8300,rubles,O,I-Money
8300,$,O,B-Money
8320,Ransomware,B-Ransom,O
8320,attacks,I-Ransom,O
694,threat,O,B-Person
694,steal,B-Databreach,O
694,Netflix,O,B-Organization
694,user,O,B-PII
694,credentials,O,I-PII
694,hold,O,B-Purpose
694,them,O,I-Purpose
694,hostage,O,I-Purpose
3298,RANSOM,O,B-Malware
3298,trick,B-Phishing,O
3298,Windows,O,B-Person
3298,PC,O,I-Person
3298,users,O,I-Person
4421,The,O,B-Malware
4421,ransomware,O,I-Malware
4421,uses,O,B-Capabilities
4421,fake,O,I-Capabilities
4421,login,O,I-Capabilities
4421,encrypts,O,B-Capabilities
4421,39,O,I-Capabilities
4421,file,O,I-Capabilities
4421,types,O,I-Capabilities
4923,demands,B-Ransom,O
4923,$,O,B-Money
4923,in,O,B-PaymentMethod
4923,Bitcoin,O,I-PaymentMethod
4923,victims,O,B-Person
5817,Netflix,O,B-Organization
5817,hackers,O,B-Person
5817,infect,O,B-Capabilities
5817,systems,O,I-Capabilities
5817,steal,B-Databreach,O
5817,user,O,B-Data
5817,data,O,I-Data
5817,monetize,O,B-Purpose
5817,data,O,I-Purpose
6172,criminals,O,B-Person
6172,trick,B-Phishing,O
6172,victims,O,B-Person
6172,installing,O,B-Capabilities
6172,malware,O,I-Capabilities
6172,generate,O,B-Purpose
6172,profit,O,I-Purpose
6555,threat,O,B-Person
6555,actors,O,I-Person
6555,popular,O,B-Software
6555,apps,O,I-Software
6555,or,O,I-Software
6555,services,O,I-Software
6555,lure,B-Phishing,O
6555,victims,O,B-Person
6555,infect,O,B-Purpose
6555,themselves,O,I-Purpose
6834,[,O,B-Person
6834,trick,B-Phishing,O
6834,the,O,B-Person
6834,victim,O,I-Person
7989,legitimate,O,B-Organization
7989,brands,O,I-Organization
7989,social,O,B-Capabilities
7989,engineering,O,I-Capabilities
7989,attacks,O,I-Capabilities
7989,trick,B-Phishing,O
7989,victims,O,B-Person
668,Louis,O,B-System
668,Public,O,I-System
668,Library,O,I-System
668,computer,O,I-System
668,system,O,I-System
668,a,B-Ransom,O
668,ransomware,I-Ransom,O
668,attack,I-Ransom,O
668,last,O,B-Time
668,Thursday,O,I-Time
668,access,O,B-Capabilities
668,to,O,I-Capabilities
668,machines,O,I-Capabilities
668,and,O,I-Capabilities
668,data,O,I-Capabilities
1397,Library,O,B-Organization
1397,management,O,I-Organization
1397,refused,B-Ransom,O
1397,to,I-Ransom,O
1397,pay,I-Ransom,O
1397,$,O,B-Money
1397,demanded,B-Ransom,O
1397,as,I-Ransom,O
1397,ransom,I-Ransom,O
5384,hold,O,B-Capabilities
5384,information,O,I-Capabilities
5384,and,O,I-Capabilities
5384,access,O,I-Capabilities
5384,ransom,B-Ransom,O
5384,public,O,B-Organization
5384,library,O,I-Organization
7717,Less,O,B-Time
7717,than,O,I-Time
7717,a,O,I-Time
7717,year,O,I-Time
7717,attack,B-Ransom,O
7717,$,O,B-Money
7717,ransom,B-Ransom,O
7717,was,I-Ransom,O
7717,paid,I-Ransom,O
7717,Kentucky,O,B-Organization
7717,Methodist,O,I-Organization
7717,Hospital,O,I-Organization
7717,attack,B-Ransom,O
7717,officials,O,B-Person
7717,refused,B-Ransom,O
7717,to,I-Ransom,O
7717,pay,I-Ransom,O
247,$,O,B-Money
247,50,O,I-Money
247,Google,O,B-System
247,AdWords,O,I-System
247,lure,B-Phishing,O
247,users,O,B-Person
247,Bitcoin,O,B-Website
247,phishing,O,I-Website
247,sites,O,I-Website
3022,Crooks,O,B-Person
3022,imitate,B-Phishing,O
3022,the,O,B-System
3022,real,O,I-System
3022,Blockchain.info,O,I-System
3022,Bitcoin,O,I-System
3022,wallet,O,I-System
3022,management,O,I-System
3022,service,O,I-System
3539,Coinhoarder,O,B-Person
3539,operators,O,I-Person
3539,set,B-Phishing,O
3539,up,I-Phishing,O
3539,phishing,O,B-Website
3539,pages,O,I-Website
3539,log,O,B-Purpose
3539,users,O,I-Purpose
3539,credentials,O,I-Purpose
3539,steal,O,B-Purpose
3539,funds,O,I-Purpose
3539,from,O,I-Purpose
3539,users,O,I-Purpose
3539,',O,I-Purpose
4102,crooks,O,B-Person
4102,buy,O,B-Capabilities
4102,legitimate,O,I-Capabilities
4102,ads,O,I-Capabilities
4102,via,O,I-Capabilities
4102,the,O,I-Capabilities
4102,Google,O,I-Capabilities
4102,AdWords,O,I-Capabilities
4102,platform,O,I-Capabilities
4102,place,B-Phishing,O
4102,links,I-Phishing,O
4102,their,O,B-Website
4102,phishing,O,I-Website
4102,sites,O,I-Website
5616,the,O,B-Organization
5616,group,O,I-Organization
5616,lured,B-Phishing,O
5616,users,O,B-Person
5616,its,O,B-Website
5616,phishing,O,I-Website
5616,sites,O,I-Website
6957,threat,O,B-Person
6957,actor,O,I-Person
6957,appears,B-Phishing,O
6957,to,I-Phishing,O
6957,be,I-Phishing,O
6957,phishing,O,B-Website
6957,pages,O,I-Website
6957,victims,O,B-Person
6957,African,O,B-GPE
6957,countries,O,I-GPE
7650,the,O,B-Person
7650,Coinhoarder,O,I-Person
7650,group,O,I-Person
7650,the,B-Phishing,O
7650,largest,I-Phishing,O
7650,phishing,I-Phishing,O
7650,operation,I-Phishing,O
7650,Blockchain.info,O,B-System
7650,the,O,B-System
7650,biggest,O,I-System
7650,Bitcoin,O,I-System
7650,wallet,O,I-System
7650,service,O,I-System
7650,online,O,I-System
7768,phishing,B-Phishing,O
7768,campaigns,I-Phishing,O
7768,Blockchain.info,O,B-System
7768,December,O,B-Time
7768,2016,O,I-Time
7768,and,O,I-Time
7768,December,O,I-Time
7768,2017,O,I-Time
260,Liberty,O,B-Organization
260,Life,O,I-Organization
260,a,B-Ransom,O
260,ransomware,I-Ransom,O
260,attack,I-Ransom,O
1745,An,O,B-Organization
1745,external,O,I-Organization
1745,party,O,I-Organization
1745,have,B-Databreach,O
1745,seized,I-Databreach,O
1745,data,O,B-Data
1745,us,O,B-Organization
3027,the,O,B-Person
3027,hackers,O,I-Person
3027,have,B-Ransom,O
3027,demanded,I-Ransom,O
3027,millions,O,B-Money
3027,releasing,O,B-Capabilities
3027,sensitive,O,I-Capabilities
3027,data,O,I-Capabilities
3027,about,O,I-Capabilities
3027,clients,O,I-Capabilities
1266,Giulio,O,B-Person
1266,Occhionero,O,I-Person
1266,Francesca,O,B-Person
1266,Maria,O,I-Person
1266,Occhionero,O,I-Person
1266,used,O,B-Capabilities
1266,specially,O,I-Capabilities
1266,crafted,O,I-Capabilities
1266,malware,O,I-Capabilities
1266,EyePyramid,O,B-Malware
1266,compromise,B-Databreach,O
1266,targets,O,B-Person
1266,computers,O,B-Device
1266,exfiltrate,B-Databreach,O
1266,documents,O,B-Data
1266,log,O,B-Data
1266,keystrokes,O,I-Data
1266,steal,B-Databreach,O
1266,login,O,B-PII
1266,credentials,O,I-PII
1266,sensitive,O,B-PII
1266,accounts,O,I-PII
2626,The,O,B-File
2626,spear-phishing,O,I-File
2626,email,O,I-File
2626,was,B-Phishing,O
2626,purportedly,I-Phishing,O
2626,sent,I-Phishing,O
2626,an,O,B-Person
2626,Italian,O,I-Person
2626,attorney,O,I-Person
3679,the,O,B-File
3679,email,O,I-File
3679,sent,B-Phishing,O
3679,attorney,O,B-Person
3679,email,O,B-PII
3679,account,O,I-PII
3679,it,O,B-File
3679,was,B-Phishing,O
3679,sent,I-Phishing,O
3679,someone,O,B-Person
757,The,O,B-Purpose
757,ransomware,O,I-Purpose
757,was,O,I-Purpose
757,delivered,O,I-Purpose
757,a,B-Phishing,O
757,phishing,I-Phishing,O
757,attack,I-Phishing,O
757,malicious,O,B-Capabilities
757,attachments,O,I-Capabilities
757,locked,O,B-Capabilities
757,them,O,I-Capabilities
757,out,O,I-Capabilities
757,of,O,I-Capabilities
757,all,O,I-Capabilities
757,their,O,I-Capabilities
757,systems,O,I-Capabilities
1458,The,O,B-Organization
1458,Lansing,O,I-Organization
1458,Board,O,I-Organization
1458,of,O,I-Organization
1458,Water,O,I-Organization
1458,&,O,I-Organization
1458,Light,O,I-Organization
1458,pay,B-Ransom,O
1458,$,O,B-Money
1458,in,O,B-PaymentMethod
1458,bitcoin,O,I-PaymentMethod
1458,the,O,B-Device
1458,infected,O,I-Device
1458,computers,O,I-Device
1458,software,O,B-Software
1458,$,O,B-Money
1458,10,O,I-Money
2104,the,B-Ransom,O
2104,incident,I-Ransom,O
2104,them,O,B-Organization
2104,$,O,B-Money
2104,2.5,O,I-Money
2104,the,O,B-Device
2104,infected,O,I-Device
2104,computers,O,I-Device
845,the,O,B-Time
845,first,O,I-Time
845,week,O,I-Time
845,of,O,I-Time
845,2017,O,I-Time
845,a,B-Phishing,O
845,WhatsApp,I-Phishing,O
845,scam,I-Phishing,O
6586,an,O,B-File
6586,email,O,I-File
6586,claiming,B-Phishing,O
6586,to,I-Phishing,O
6586,be,I-Phishing,O
6586,an,O,B-File
6586,official,O,I-File
6586,message,O,I-File
6586,a,O,B-Organization
6586,well-known,O,I-Organization
6586,brand,O,I-Organization
6586,looks,B-Phishing,O
6586,like,I-Phishing,O
6586,message,O,B-File
6586,friend,O,B-Person
6869,bait-and-switch,B-Phishing,O
7611,Crooks,O,B-Person
7611,tailor,B-Phishing,O
7611,they,O,B-Person
7611,serve,B-Phishing,O
7611,up,I-Phishing,O
7611,legitimate,O,B-Website
7611,sites,O,I-Website
7733,bait-and-switch,B-Phishing,O
7733,campaigns,I-Phishing,O
7930,the,O,B-Person
7930,crooks,O,I-Person
7930,we,O,B-Person
7930,forward,B-Phishing,O
7930,the,I-Phishing,O
7930,scam,I-Phishing,O
7930,fifteen,O,B-Person
7930,new,O,I-Person
7930,recipients,O,I-Person
8235,this,B-Phishing,O
8235,scam,I-Phishing,O
8235,trigger,O,B-Capabilities
8235,any,O,I-Capabilities
8235,exploits,O,I-Capabilities
8235,implant,O,B-Purpose
8235,malware,O,I-Purpose
8235,trick,B-Phishing,O
8235,you,O,B-Person
8235,installing,O,B-Capabilities
8235,malware,O,I-Capabilities
5841,recent,B-Ransom,O
5841,attacks,I-Ransom,O
5841,hospitals,O,B-Organization
5841,ransomware,O,B-Malware
5841,hold,O,B-Capabilities
5841,operationally,O,I-Capabilities
5841,critical,O,I-Capabilities
5841,assets,O,I-Capabilities
5841,hostage,O,I-Capabilities
5841,with,O,I-Capabilities
5841,the,O,I-Capabilities
5841,threat,O,I-Capabilities
5841,of,O,I-Capabilities
5841,human,O,I-Capabilities
5841,harm,O,I-Capabilities
6193,the,B-Ransom,O
6193,ransom,I-Ransom,O
6193,demanded,I-Ransom,O
753,Get,B-Databreach,O
753,access,I-Databreach,O
753,essential,O,B-Data
753,strategic,O,I-Data
753,content,O,I-Data
753,in-depth,O,B-Data
753,reports,O,I-Data
753,industry,O,B-Data
753,intelligence,O,I-Data
753,exclusive,O,B-Data
1453,Columbia,O,B-Organization
1453,Sportswear,O,I-Organization
1453,Co,O,I-Organization
1453,an,B-Databreach,O
1453,attack,I-Databreach,O
1453,its,O,B-Website
1453,e-commerce,O,I-Website
1453,sites,O,I-Website
2099,fourth,O,B-Time
2099,quarter,O,I-Time
2099,2016,O,I-Time
2099,an,B-Databreach,O
2099,unspecified,I-Databreach,O
2099,cyber,I-Databreach,O
2099,attack,I-Databreach,O
2099,its,O,B-Organization
2099,prAna,O,I-Organization
2099,brand,O,I-Organization
2099,Ã¢ÂÂs,O,I-Organization
2099,online,O,I-Organization
4999,the,B-Databreach,O
4999,attack,I-Databreach,O
4999,prAna,O,B-Organization
4999,site,O,B-Website
1715,This,O,B-Software
1715,app,O,I-Software
1715,contained,B-DiscoverVulnerability,O
1715,a,O,B-Vulnerability
1715,huge,O,I-Vulnerability
1715,security,O,I-Vulnerability
1715,flaw,O,I-Vulnerability
1715,was,B-DiscoverVulnerability,O
1715,discovered,I-DiscoverVulnerability,O
1715,Tavis,O,B-Person
1715,Ormandy,O,I-Person
1715,a,O,B-Person
1715,Google,O,I-Person
1715,security,O,I-Person
1715,researcher,O,I-Person
2344,It,O,B-Vulnerability
2344,was,B-DiscoverVulnerability,O
2344,found,I-DiscoverVulnerability,O
2344,Logitech,O,B-Software
2344,Options,O,I-Software
5998,Ormandy,O,B-Person
5998,Logitech,O,B-Organization
5998,engineers,O,B-Person
5998,he,O,B-Person
5998,reported,B-DiscoverVulnerability,O
5998,the,O,B-Vulnerability
5998,vulnerability,O,I-Vulnerability
5998,them,O,B-Organization
5998,Logitech,O,B-Organization
5998,engineering,O,B-Person
5998,team,O,I-Person
5998,Ormandy,O,B-Person
5998,the,O,B-Time
5998,18th,O,I-Time
5998,of,O,I-Time
5998,September,O,I-Time
6332,the,O,B-Organization
6332,company,O,I-Organization
6332,addressing,B-PatchVulnerability,O
6332,the,O,B-Vulnerability
6332,issue,O,I-Vulnerability
6332,a,O,B-Patch
6332,patch,O,I-Patch
6332,the,O,B-Software
6332,app,O,I-Software
6332,Ormandy,O,B-Person
6332,posted,B-DiscoverVulnerability,O
6332,his,I-DiscoverVulnerability,O
6332,finding,I-DiscoverVulnerability,O
6332,the,O,B-Time
6332,11th,O,I-Time
6332,of,O,I-Time
6332,December,O,I-Time
6332,the,O,B-Vulnerability
6332,issue,O,I-Vulnerability
6949,Logitech,O,B-Organization
6949,released,B-PatchVulnerability,O
6949,Options,O,B-Version
6949,version,O,I-Version
6949,7.00.564,O,I-Version
6949,the,O,B-Time
6949,13th,O,I-Time
6949,of,O,I-Time
6949,December,O,I-Time
7150,They,O,B-Organization
7150,have,B-PatchVulnerability,O
7150,fixed,I-PatchVulnerability,O
7150,bugs,O,B-Vulnerability
7150,a,O,B-Patch
7150,patch,O,I-Patch
7150,the,O,B-Vulnerability
7150,security,O,I-Vulnerability
7150,vulnerability,O,I-Vulnerability
7337,they,O,B-Organization
7337,have,B-PatchVulnerability,O
7337,not,I-PatchVulnerability,O
7337,mentioned,I-PatchVulnerability,O
7337,the,O,B-Patch
7337,Security,O,I-Patch
7337,Vulnerability,O,I-Patch
7337,patch,O,I-Patch
7515,the,O,B-Version
7515,new,O,I-Version
7515,version,O,I-Version
7515,does,B-PatchVulnerability,O
7515,indeed,I-PatchVulnerability,O
7515,fix,I-PatchVulnerability,O
7515,the,O,B-Vulnerability
7515,vulnerability,O,I-Vulnerability
7643,old,O,B-Version
7643,version,O,I-Version
7643,Logitech,O,B-Software
7643,Options,O,I-Software
7643,upgrade,B-PatchVulnerability,O
7643,the,O,B-Version
7643,new,O,I-Version
7643,7.00.564,O,I-Version
528,135,O,B-Number
528,million,O,I-Number
528,records,O,B-Data
528,India,O,B-GPE
528,Aadhaar,O,B-System
528,national,O,I-System
528,ID,O,I-System
528,systems,O,I-System
528,have,B-Databreach,O
528,already,I-Databreach,O
528,leaked,I-Databreach,O
1285,The,B-Databreach,O
1285,leaks,I-Databreach,O
1285,the,O,B-System
1285,national,O,I-System
1285,Aadhaar,O,I-System
1285,system,O,I-System
1949,four,O,B-System
1949,government,O,I-System
1949,programs,O,I-System
1949,leaking,B-Databreach,O
1949,135,O,B-Number
1949,million,O,I-Number
1949,records,O,B-Data
4310,Aadhaar,O,B-Data
4310,data,O,I-Data
4310,the,B-Databreach,O
4310,leak,I-Databreach,O
4800,Improperly,O,B-System
4800,configured,O,I-System
4800,systems,O,I-System
4800,exposed,B-Databreach,O
4800,the,O,B-Data
4800,details,O,I-Data
5322,the,O,B-Data
5322,full,O,I-Data
5322,Aadhaar,O,I-Data
5322,database,O,I-Data
5322,was,B-Databreach,O
5322,never,I-Databreach,O
5322,exposed,I-Databreach,O
5755,these,O,B-Data
5755,details,O,I-Data
5755,leak,B-Databreach,O
6103,the,O,B-Data
6103,Aadhaar,O,I-Data
6103,database,O,I-Data
6103,has,B-Databreach,O
6103,leaked,I-Databreach,O
6464,the,B-Databreach,O
6464,massive,I-Databreach,O
6464,leak,I-Databreach,O
6464,135,O,B-Number
6464,million,O,I-Number
6464,details,O,B-Data
6464,Aadhaar,O,B-PII
6464,IDs,O,I-PII
6464,Indians,O,B-Person
6464,victims,O,B-Person
6770,other,O,B-System
6770,government,O,I-System
6770,programs,O,I-System
6770,leak,B-Databreach,O
6770,data,O,B-Data
6770,biometrics,O,B-PII
6770,the,O,B-Vulnerability
6770,problem,O,I-Vulnerability
6770,the,O,B-Organization
6770,government,O,I-Organization
6770,fix,B-PatchVulnerability,O
6770,it,O,B-Vulnerability
209,Thunderbird,O,B-Organization
209,has,B-PatchVulnerability,O
209,pushed,I-PatchVulnerability,O
209,fixes,O,B-Patch
209,a,O,B-Vulnerability
209,dozen,O,I-Vulnerability
209,security,O,I-Vulnerability
209,vulnerabilities,O,I-Vulnerability
1046,The,O,B-Patch
1046,EFAIL-specific,O,I-Patch
1046,fixes,O,I-Patch
1046,address,B-PatchVulnerability,O
1046,two,O,B-Vulnerability
1046,errors,O,I-Vulnerability
1046,CVE-2018-12372,O,B-CVE
1046,CVE-2018-12373,O,B-CVE
1882,CRITIFENCE,O,B-Person
1882,experts,O,I-Person
1882,revealed,B-DiscoverVulnerability,O
1882,they,O,B-Person
1882,discovered,B-DiscoverVulnerability,O
1882,two,O,B-Vulnerability
1882,issues,O,I-Vulnerability
1882,the,O,B-System
1882,Modicon,O,I-System
1882,Modbus,O,I-System
1882,protocol,O,I-System
1882,PLC,O,B-System
1882,(,O,I-System
1882,Programmable,O,I-System
1882,Logic,O,I-System
2579,CRITIFENCE,O,B-Person
2579,experts,O,I-Person
2579,claimed,B-DiscoverVulnerability,O
2579,the,O,B-Vulnerability
2579,two,O,I-Vulnerability
2579,issues,O,I-Vulnerability
2579,CVE-2017-6032,O,B-CVE
2579,CVE-2017-6034,O,B-CVE
2579,delete,O,B-Capabilities
2579,a,O,I-Capabilities
2579,PLC,O,I-Capabilities
2579,'s,O,I-Capabilities
2579,ladder,O,I-Capabilities
2579,logic,O,I-Capabilities
2579,a,B-Ransom,O
2579,ransom,I-Ransom,O
2579,is,I-Ransom,O
2579,n't,I-Ransom,O
3640,the,O,B-Vulnerability
3640,two,O,I-Vulnerability
3640,security,O,I-Vulnerability
3640,flaws,O,I-Vulnerability
3640,CRITIFENCE,O,B-Organization
3640,discovered,B-DiscoverVulnerability,O
3640,have,B-PatchVulnerability,O
3640,resulted,I-PatchVulnerability,O
3640,a,O,B-Patch
3640,patch,O,I-Patch
3640,Schneider,O,B-Organization
3640,Electric,O,I-Organization
3640,the,O,B-Organization
3640,PLC,O,I-Organization
3640,vendor,O,I-Organization
3640,products,O,B-System
3640,are,B-DiscoverVulnerability,O
3640,affected,I-DiscoverVulnerability,O
552,Wednesday,O,B-Time
552,email,B-Phishing,O
552,phishing,I-Phishing,O
552,scheme,I-Phishing,O
1961,looks,B-Phishing,O
1961,exactly,I-Phishing,O
1961,like,I-Phishing,O
1961,spoof,B-Phishing,O
2652,The,B-Phishing,O
2652,phishing,I-Phishing,O
2652,scheme,I-Phishing,O
2652,have,B-Phishing,O
2652,circulated,I-Phishing,O
2652,Gmail,O,B-Person
2652,users,O,I-Person
2652,fooled,B-Phishing,O
2652,users,O,B-Person
2652,a,O,B-Software
2652,dummy,O,I-Software
2652,app,O,I-Software
2652,looked,B-Phishing,O
2652,like,I-Phishing,O
2652,Google,O,B-Software
2652,Docs,O,I-Software
3218,Recipients,O,B-Person
3218,received,B-Phishing,O
3218,the,O,B-File
3218,email,O,I-File
3218,were,O,B-Capabilities
3218,invited,O,I-Capabilities
3218,to,O,I-Capabilities
3218,click,O,I-Capabilities
3218,a,O,I-Capabilities
3218,blue,O,I-Capabilities
3218,box,O,I-Capabilities
3702,handover,O,B-Purpose
3702,Gmail,O,I-Purpose
3702,access,O,I-Purpose
3702,the,O,B-Software
3702,dummy,O,I-Software
3702,app,O,I-Software
4324,fooling,B-Phishing,O
4324,users,O,B-Person
4324,spoofed,O,B-File
4324,emails,O,I-File
5331,culprit,O,B-Person
5331,the,O,B-Software
5331,app,O,I-Software
5331,Ã¢ÂÂ,O,I-Software
5331,Google,O,I-Software
5331,trick,B-Phishing,O
5331,users,O,B-Person
6473,phishing,B-Phishing,O
6473,email,I-Phishing,O
6473,schemes,I-Phishing,O
6473,tricking,B-Phishing,O
6473,users,O,B-Person
6473,giving,O,B-Purpose
6473,up,O,I-Purpose
6473,their,O,I-Purpose
6473,login,O,I-Purpose
6473,credentials,O,I-Purpose
7569,a,B-Phishing,O
7569,phishing,I-Phishing,O
7569,attack,I-Phishing,O
7569,apps,O,B-Software
7569,impersonate,B-Phishing,O
7569,Google,O,B-System
7569,services,O,I-System
7978,the,O,B-Software
7978,dummy,O,I-Software
7978,app,O,I-Software
7978,fool,B-Phishing,O
7978,users,O,B-Person
8296,phishing,B-Phishing,O
8296,attempts,I-Phishing,O
8305,tempting,B-Phishing,O
8305,apps,O,B-Software
235,A,O,B-Vulnerability
235,severe,O,I-Vulnerability
235,WordPress,O,I-Vulnerability
235,vulnerability,O,I-Vulnerability
235,a,O,B-Time
235,year,O,I-Time
235,being,B-PatchVulnerability,O
235,patched,I-PatchVulnerability,O
235,disrupt,O,B-Capabilities
235,countless,O,I-Capabilities
235,websites,O,I-Capabilities
235,running,O,I-Capabilities
235,the,O,I-Capabilities
235,CMS,O,I-Capabilities
235,researchers,O,B-Person
235,claim,B-DiscoverVulnerability,O
1065,Secarma,O,B-Person
1065,researcher,O,I-Person
1065,Sam,O,I-Person
